series_id,geo_id,geo_name,ref_date,ref_period,frequency,value,unit
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2025-01-01,Q,quarterly,3091225.4793,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2025-04-01,Q,quarterly,3226244.6489,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2025-07-01,Q,quarterly,3220536.2733,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2025-10-01,Q,quarterly,3296788.2532,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2026-01-01,Q,quarterly,3363168.9271,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2026-04-01,Q,quarterly,3493504.817,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2010-01-01,Q,quarterly,17210.82,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2010-04-01,Q,quarterly,17607.78,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2010-07-01,Q,quarterly,18730.22,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2010-10-01,Q,quarterly,19210.06,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2011-01-01,Q,quarterly,19055.44,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2011-04-01,Q,quarterly,19537.86,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2011-07-01,Q,quarterly,20689.02,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2011-10-01,Q,quarterly,21247.57,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2012-01-01,Q,quarterly,21039.64,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2012-04-01,Q,quarterly,21826.21,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2012-07-01,Q,quarterly,23083.9,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2012-10-01,Q,quarterly,23636.02,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2013-01-01,Q,quarterly,23732.0,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2013-04-01,Q,quarterly,24601.0,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2013-07-01,Q,quarterly,26698.0,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2013-10-01,Q,quarterly,28898.0,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2014-01-01,Q,quarterly,31361.0,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2014-04-01,Q,quarterly,32212.0,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2014-07-01,Q,quarterly,29506.0,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2014-10-01,Q,quarterly,31163.0,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2015-01-01,Q,quarterly,30676.24,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2015-04-01,Q,quarterly,31793.59,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2015-07-01,Q,quarterly,33591.8,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2015-10-01,Q,quarterly,34888.94,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2016-01-01,Q,quarterly,34092.75,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2016-04-01,Q,quarterly,35104.79,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2016-07-01,Q,quarterly,36931.97,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2016-10-01,Q,quarterly,38369.86,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2017-01-01,Q,quarterly,38317.83,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2017-04-01,Q,quarterly,39704.12,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2017-07-01,Q,quarterly,40770.88,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2017-10-01,Q,quarterly,41801.6,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2018-01-01,Q,quarterly,42796.47,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2018-04-01,Q,quarterly,44608.15,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2018-07-01,Q,quarterly,45671.41,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2018-10-01,Q,quarterly,47817.23,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2019-01-01,Q,quarterly,51368.08,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2019-04-01,Q,quarterly,53041.56,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2019-07-01,Q,quarterly,50719.66,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2019-10-01,Q,quarterly,50965.18,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2020-01-01,Q,quarterly,50283.85,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2020-04-01,Q,quarterly,49998.24,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2020-07-01,Q,quarterly,50394.67,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2020-10-01,Q,quarterly,50774.8,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2021-01-01,Q,quarterly,49142.1,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2021-04-01,Q,quarterly,52798.84,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2021-07-01,Q,quarterly,52654.56,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2021-10-01,Q,quarterly,53320.72,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2022-01-01,Q,quarterly,53238.46,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2022-04-01,Q,quarterly,57558.74,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2022-07-01,Q,quarterly,58706.37,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2022-10-01,Q,quarterly,59495.45,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2023-01-01,Q,quarterly,59477.71,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2023-04-01,Q,quarterly,64972.03,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2023-07-01,Q,quarterly,64127.49,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2023-10-01,Q,quarterly,72154.17,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2024-01-01,Q,quarterly,75820.01849,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2024-04-01,Q,quarterly,73343.896328,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2024-07-01,Q,quarterly,73007.838459,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2024-10-01,Q,quarterly,77908.645649,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2025-01-01,Q,quarterly,78588.46559,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2025-04-01,Q,quarterly,80508.200842,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2025-07-01,Q,quarterly,77603.157248,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2025-10-01,Q,quarterly,84843.662758,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2026-01-01,Q,quarterly,86800.477383,IDR billion
bi_seki.gdp_expenditure_current.npish_consumption,0000,Indonesia (national),2026-04-01,Q,quarterly,88622.412571,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2010-01-01,Q,quarterly,1012684.3,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2010-04-01,Q,quarterly,1074934.91,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2010-07-01,Q,quarterly,1151607.62,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2010-10-01,Q,quarterly,1237772.94,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2011-01-01,Q,quarterly,1141865.02,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2011-04-01,Q,quarterly,1203915.94,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2011-07-01,Q,quarterly,1310357.82,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2011-10-01,Q,quarterly,1393917.42,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2012-01-01,Q,quarterly,1286075.0,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2012-04-01,Q,quarterly,1398810.0,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2012-07-01,Q,quarterly,1443148.0,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2012-10-01,Q,quarterly,1527146.0,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2013-01-01,Q,quarterly,1425560.1,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2013-04-01,Q,quarterly,1525584.62,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2013-07-01,Q,quarterly,1641785.47,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2013-10-01,Q,quarterly,1740660.74,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2014-01-01,Q,quarterly,1610633.32,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2014-04-01,Q,quarterly,1698754.04,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2014-07-01,Q,quarterly,1794319.8,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2014-10-01,Q,quarterly,1931926.52,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2015-01-01,Q,quarterly,1769308.14,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2015-04-01,Q,quarterly,1876091.5,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2015-07-01,Q,quarterly,1992932.49,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2015-10-01,Q,quarterly,2107298.0,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2016-01-01,Q,quarterly,1929371.28,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2016-04-01,Q,quarterly,2048752.52,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2016-07-01,Q,quarterly,2126390.99,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2016-10-01,Q,quarterly,2248621.19,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2017-01-01,Q,quarterly,2089259.59,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2017-04-01,Q,quarterly,2202006.93,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2017-07-01,Q,quarterly,2299783.04,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2017-10-01,Q,quarterly,2432070.7,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2018-01-01,Q,quarterly,2261110.08,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2018-04-01,Q,quarterly,2396983.36,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2018-07-01,Q,quarterly,2495348.96,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2018-10-01,Q,quarterly,2640303.86,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2019-01-01,Q,quarterly,2443625.44,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2019-04-01,Q,quarterly,2616678.22,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2019-07-01,Q,quarterly,2689153.03,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2019-10-01,Q,quarterly,2817090.24,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2020-01-01,Q,quarterly,2591020.07,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2020-04-01,Q,quarterly,2518074.97,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2020-07-01,Q,quarterly,2675831.96,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2020-10-01,Q,quarterly,2807613.8,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2021-01-01,Q,quarterly,2579599.33,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2021-04-01,Q,quarterly,2720666.82,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2021-07-01,Q,quarterly,2745125.42,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2021-10-01,Q,quarterly,2968404.04,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2022-01-01,Q,quarterly,2728551.82,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2022-04-01,Q,quarterly,2940418.64,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2022-07-01,Q,quarterly,3015464.94,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2022-10-01,Q,quarterly,3211304.97,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2023-01-01,Q,quarterly,3007582.96,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2023-04-01,Q,quarterly,3239473.83,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2023-07-01,Q,quarterly,3226195.02,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2023-10-01,Q,quarterly,3452565.33,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2024-01-01,Q,quarterly,3312934.7906,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2024-04-01,Q,quarterly,3499715.0918,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2024-07-01,Q,quarterly,3472975.6356,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2024-10-01,Q,quarterly,3690952.3475,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2025-01-01,Q,quarterly,3503754.3153,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2025-04-01,Q,quarterly,3719333.0206,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2025-07-01,Q,quarterly,3734036.9745,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2025-10-01,Q,quarterly,3993511.6941,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2026-01-01,Q,quarterly,3865581.295,IDR billion
bi_seki.gdp_expenditure_current.total_consumption,0000,Indonesia (national),2026-04-01,Q,quarterly,4078208.4729,IDR billion
