series_id,geo_id,geo_name,ref_date,value,unit
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-09-01,559.3882896530001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-10-01,564.309189671,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-11-01,584.1581778539999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-12-01,629.659109162,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-01-01,610.2902713809999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-02-01,636.0994649299998,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-03-01,645.927096998,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-04-01,659.48867201,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-05-01,689.509156273,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-06-01,802.2546948209999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-07-01,736.7348870890003,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-08-01,725.4956428220001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-09-01,736.8597074740001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-10-01,748.863052387,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-11-01,762.5224660599999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2016-12-01,784.2711854049999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-01-01,729.463377008,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-02-01,753.673817697,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-03-01,764.4933831649997,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-04-01,768.0948490069999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-05-01,812.2918419229997,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-06-01,899.7806466080003,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-07-01,874.1966977030004,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2017-08-01,931.3978987690001,IDR billion
